P	Great tablet.
P	Great purchase.
O	Its ok.
P	Easy to use.
O	Great value for the price.
P	Really decent tablet.
P	perfect Christmas stocking stuffer.
O	Great tablet.
O	Library in.
P	Good basic tablet.
P	Fantastic for light internet access.
P	Very competitive with iPad to the touch.
P	great tablet for the price and easy to operate.
P	Perfect.
P	Good media consumption device.
O	This is a great size for commuting.
P	My daughter loved it.
O	Kindle Reading.
P	Great tablet.
P	Really good tablet for my.
P	Great xmas gift.
P	Great Performance for Price.
P	Good tablet.
P	nice small tablet.
P	Great performer.
P	Great value.
P	Great substitute for a tablet Not just for reading.
P	Great Tablet.
P	Easy to use.
P	overall good product bright color screen.
P	Great Tablet.
P	Great tablet for beginners.
P	Great price and value.
P	Good Tool.
P	Very Good Product.
P	Great buy.
P	Good tablet for the price.
P	Awesome tablet.
P	Excellent product.
P	Great Book Reader with lots of extra features.
P	Great gift idea well worth it.
P	Best deal.
P	Great tablet.
P	A good improvement over previous models.
P	great tablet Gave it as a gift Happy redipient.
P	Great Little Tablet.
O	Awesome personal tablet.
P	Gift for my granddaughter.
O	Good product.
P	Its perfect for my year old.
P	Easy and intuitive.
P	Enjoyed.
P	Great.
P	Great gift for my mom.
P	Good tablet.
P	Wonderful Tablet.
P	Nice device.
P	I love this tablet.
P	Great Product.
P	Upgraded from the original fire glad I did.
P	Bought as a gift.
P	Great UI Experience.
P	fantastic purchase.
P	Sweet tablet for on a budget.
P	Great.
P	great ebook.
P	some improvements over my earlier version.
P	Quality Product at Great Price.
P	Great product.
P	Great tablet.
P	Ready to use feature is amazing.
P	Great Tablets.
P	Great tablet.
P	Great starter Tablet.
P	Great tablet.
P	The best tablet.
P	The Perfect Tablet.
P	Great little tablet to have around.
P	Great cable esp for price.
P	good for Wifi finatic kids.
P	Great android tablet.
P	Great.
P	Great Tablet.
P	Excellent gift.
P	Great tablet.
P	Best budget tablet period.
P	Affordable quality.
P	I love this product and the fact that has an SD card.
P	Great tablet.
P	even better than the old Kindle Fire.
P	Great for children.
P	Good tablet for a senior.
N	Lost my Love my.
O	Great tablet.
P	Oh my LAWD.
P	Better than ever.
P	Great device for young children who love to read.
P	Great deal.
P	Great for games.
P	Great tablet for the price.
P	Great product.
P	Nice.
P	Christmas gift.
P	Great product a little hard to set up for android.
P	GREAT FOR KIDS.
P	Great tablet.
P	Great for non techies.
P	Great product.
P	Lovely update.
P	Nice for the price.
P	Great Tablet.
P	Mom Loves it.
P	Love love love it.
P	Excellent tablet for the money.
P	Good for price.
P	great book reader.
P	Good Tablet for the Price.
P	Great product.
P	Much better than Fire for slightly more money.
P	Works as advertised but the ads get annoying.
O	LIKE IT.
P	Quick and responsive without the Apple price tag.
P	Great Value.
P	Great Tablet.
P	This is very convenient.
P	Great replacement for my Nexus.
P	Good tablet for basic use.
P	Its alright.
P	Great value.
P	love it.
P	Quit charging.
P	Great for a first time user.
P	Great tablet.
P	I love these Kindles so much.
P	Very nice tablet.
P	First experience with technology.
P	yes it is a great tablet.
P	great tablet for the price.
P	Excellent tablet.
P	Best Tablet under dollar.
P	Good Purchase.
P	Best buy for the kids.
P	Hits the spot.
P	New and improved Kindle Fire.
P	Older Grand Kid Gift.
P	Nice tablet.
P	Great starter tablet.
P	great tablet for the price.
P	Nice.
P	Love the Kindle Tablets.
N	Great product for the sale price.
P	Only downside is its not a phone.
P	Great Product.
P	Its an ok tablet.
P	excellebt tablet.
P	Awesome tablet.
P	Awesome Tablet.
P	Perfect tablet for young children.
P	Excellent for reading.
P	Great tablet for my year old.
P	Tablet.
O	Amazon Fire Hd Tablet.
P	It is just what I was looking for.
P	A mediocre tablet.
P	Best tablet for kids.
P	Great Tablet.
P	Love the Amazon Fire Hd.
P	Great product.
O	Love this tablet.
P	rd time is the charm.
P	Really great tablet for the price.
P	Good value for money.
P	Wonderful Tablet.
O	Great price.
P	My son likes it.
P	Streams movies great.
P	Excellent Buy.
P	Great product but.
P	Great tablet.
P	Great Product.
P	Great product.
P	Great gift for kids.
P	Good for the price.
P	Good value tablet.
P	Great Tablet.
P	Bought.
P	Terrific little tablet if you donot mind the Ads.
P	Great entry level tablet.
O	great multi use tablet.
P	For my Yr Old.
P	The best budget tablet.
P	My mom loves it.
P	Perfect size screen for easy viewing.
P	Good buy for the price.
O	Compact computer.
P	Great Tablet for novice.
P	Good tablet.
P	Great starter tablet.
P	Easy tablet to use.
P	Good choice for my kids.
P	Great for kids.
N	Couldnot be happier Amazon Fire HD.
P	Good gift.
P	Kindle Fire.
O	Ok tablet.
P	works well.
P	Christmas present.
P	Great.
P	Great tablet compared to a small phone screen.
P	Great tablet.
P	Great Kindle.
P	Great tablet.
P	Easy to use.
P	Great as ereader.
P	Great Teenage Gift.
P	Great Tablet Great Features.
O	Amazon Fire Hd Tablet gb Wifi Bl.
P	Great reader.
P	Excellent tablet for the money.
P	Great tablet.
O	Perfect for our daughter.
P	This tablet was nice but.
P	The Definition of Value.
P	Great gift for older generation.
P	Great for TV stuff.
P	star service.
P	One of my best Best Buy prurchases.
O	Great Tab.
P	A little hard to use.
P	Gift for a Marine.
P	Awesome.
P	Great buy for the price.
O	Great.
P	My nd Kindle.
P	Great for the grandkids.
P	Great table for children.
P	Best Buy literally.
P	Fire Tablet.
P	Works great.
P	Very user friendly.
P	Perfect gift for mom.
P	Great Tablet for The Price.
P	Great starter tablet.
P	Great Tablet.
P	Great tablet.
P	High performing tablet for good price.
O	My wife loves it.
P	Disappointed with device Mfg and seller.
N	Kindle Fire HD.
P	Great product for an unbelievable price.
P	Great little Tablet.
P	Great Tablet.
P	Good for reading.
P	Great tablet for beginners kids.
P	GREAT FOR READING.
P	great reader tablet.
P	Great tablet for the price.
P	Great product.
P	Good for the money.
O	Fire HD Color Orange.
O	FireHD.
P	Very good tablet.
P	This is a very good lower priced tablet.
P	Great size.
P	Great Tablet.
P	nice.
P	Great for the Grandkids.
P	love it.
P	Great tablet.
P	Inexpensive works for me.
P	Great Upgrade.
P	Keeps the wife happy and thus me as well.
P	I like the screen size and the camera.
P	Good hardware bad software.
P	Absolutely great.
P	a good tablet.
P	very userfriendly.
P	Great tablet.
O	Good for watching streaming stuff.
P	Hard to beat value.
P	Great Tablet.
P	Love loved it but.
P	Great for reading.
P	Good for smart kids.
P	Good budget tablet.
P	easy to navigate and nice size for travel.
P	Awesome tablet for a good price.
P	Great basic tablet.
P	Great gift.
P	Great tablet for the price.
P	Great product.
P	Good tablet.
P	Great tablet for the price.
O	Fire HD.
P	Easy to use.
P	Great Bargain Tablet.
P	Great Fitness Watch.
P	good value for kindle fire hd.
P	Love it.
P	good low cost tablet for basic surfing and email.
P	Great tablet.
P	Great Value.
P	It was purchased as a gift.
P	Gets the job done.
P	Awesome.
P	Great for my year old daughter.
P	Great for reading.
P	Great Budget Tablet.
P	Great tablet.
P	Great tablet.
P	Great product.
P	Great tablet.
P	Perfect budget tablet for media.
P	Great product for my year old.
P	Gift.
P	tablet.
P	Great gift.
P	Great product.
P	Great tablet.
P	Great Fire.
P	Great.
P	Great as a tablet and Ereader.
P	Great for what you pay for.
P	Works well and was the perfect gift.
P	Great tablet.
O	Kindle fire.
P	Overall has great functionality.
P	Great tablet for the price.
O	okkkkkk.
P	Great product.
P	Excellent Amazing HD.
P	Very good.
P	Works fine so far Tends to change screens.
P	Great price.
P	No Complaints.
P	Got it as a gift for my bf and he loves it.
P	Amazing Tablet with an Amazing Price.
P	nice in a price.
P	Great tablet for the price with good features apps.
P	It was a gift.
P	Good cheap tablet.
P	love this for games.
P	good quality of all apps.
P	Great tablet.
P	Happy.
P	great for reading ebook.
P	Does the job most of the time.
P	Great price.
P	Good tablet.
P	Very competent tablet for the price.
P	Great tablet to start.
P	Great item and works great.
P	For a friend.
P	Great buy.
P	Great for reading.
P	Great Notebook for a beginner.
P	Awesome tablet.
P	Excellent tablet.
P	Great and easy to use.
P	Amazing tablet for the price.
P	Everything good you expected.
P	amazon inch.
O	First one.
P	A gift for my wife and now I am jealous.
P	Great tablet for the price paid.
P	Great tablet.
P	great tablet for the price.
P	Great Tablet for Good Price.
P	Very Good.
P	Best tablet for the price.
P	Great improvement.
P	Great for entertainment and email.
P	Excellent tablet.
P	Excellent Device.
P	A Great Tablet for a Great Price.
P	Great childrens apps for free.
P	Great tablet and great price.
P	Excellent basic tablet.
O	Love it.
P	Too many Amazon amps.
P	Great tablet.
P	Price was right.
P	Kids love it.
P	Great for kids.
P	great for the kids.
P	works grood.
O	Good Buy.
N	I am trying to know more about it.
P	Not what I expected.
P	Great Purchase.
P	very nice surprise.
P	Great Tablet.
P	Great tablet for child.
P	Does not work well for multiple children.
P	Love it.
P	Good buy.
P	Great Tablet with Fire OS.
P	Needed something to read books.
P	Great Beginner Tablet.
P	great tablet great for audio books and apps.
P	A great gift.
P	Awesome.
P	very nice tablet for the price.
P	Nice deals on the product with saving and good.
P	I bought the Kindle FireHD for a beginner.
P	Gift.
P	Gift.
P	Great for Amazonrelated activities.
P	New vs older movied.
P	Good Value.
P	Great little reader.
P	Bought as a gift.
P	Love it.
P	Love it.
P	Great product.
P	almost perfect.
P	Good value and Samsung quality.
P	Great deal on a great tablet.
P	Great buy.
P	Extremely Happy.
P	Great Buy.
P	Fast and reliable.
P	Great tablet.
P	Good tablet for a good price.
P	I love this tablet.
O	Kindle Fire.
P	Great product for nontech users.
P	Fantastic.
P	Outstanding speed.
P	great for e reader and email.
P	Easy to Use.
P	Easy to use.
P	Nice tablet for beginner.
P	Great piece at a great price.
P	Free Tablet.
P	Great Buy.
P	Need guide and instructions.
O	Terrifico.
P	All about the free play.
P	Great price.
P	Reading lover.
P	great.
P	Great tablet.
P	Great Tablet for a beginner and the price.
P	Great tablet for a beginner.
P	this is great for reading books.
P	Christmas gift.
P	Great tablet.
P	Nice convenient.
P	Great price.
O	Kindle Fire HD.
P	Right size and weight.
P	Great tablet for the kids.
P	Great for the sale.
O	Overall a good tablet for the money.
P	The camera is awful.
P	Great Value.
P	Good.
P	Great tablet for a beginner.
P	Love it.
P	Great Tab for Kids.
P	nice everyday cheap tablet.
P	Reader.
P	Kindles r best.
P	Great for Books and Alexa feature is nice.
P	Wonderful.
P	Great gift.
P	love it.
P	great size.
N	easy to operatedownloaded alot of books.
P	This is the rd Kindle Fire that I have purchased.
P	Great substitute for ipad.
P	Awesome.
P	Good Product at a Great Purchase Price.
P	Great little notebook.
P	Love my kindle.
O	Good tablet and was very skeptical great choice.
P	My daughter loved it.
P	Great Tablets.
P	Great for kids or adults.
P	Happy and Satisfied Customer.
P	Great buy.
P	Awesome Table.
P	Kids present.
P	Nice tablet for the price.
P	Very functional tablet.
P	Easy to use.
P	great way to stay informed.
P	Great Tablet.
P	Great Tablet for Entertainment.
P	Great for streaming video.
P	fire hd nice screen.
P	Great for low tech hubby.
P	Great tablet for my wife.
O	Usable tablet but I wish it were real Android.
P	My daughter loved it.
P	Good Tablet.
P	Very good.
P	Great for my child.
P	Great tablet for youngsters.
P	Kindle fire hd th generation.
P	Affordable price for a tablet.
P	Great e reader.
P	Easy to use.
P	Good tablet for kids.
P	Good Product.
P	Perfect.
P	Very happy with this purchase.
P	Gift.
P	Great Tablet.
P	not bad.
P	great product from Amazon.
P	excellent.
P	Nice.
P	Christmas gift for hubby.
P	Nice product for a beginner.
P	Good tablet for the price.
P	Watching videos great then.
P	Great tablet.
P	Bought for Senior and Preteen.
P	Great upgrade.
O	Its fair.
O	hours.
P	Great tablet for kids.
P	Great value performance for the price.
P	Awesome tablet.
O	Amazon Fire HD pad.
P	Great tab in budget.
P	Awesome tablet.
P	Great tablet for kids.
P	Nice tablet at a great price.
P	Good value for what you get.
P	Great buy nice screen resolution.
P	Good tablet for what its designed to do.
P	Nice tablet.
P	Excellect purchase.
P	Great Tablet.
O	Havenot set it up yet.
P	Great tablet.
P	Works As Advertised.
O	Its neato.
P	Great ereader.
P	Awesome.
P	A lot for a little.
P	Great interest in tablet.
P	Great product for the price.
P	Great tablet for my kids.
P	Its great.
P	Great tablet.
P	Nice product.
P	Great tablet for the price.
P	Very limited capabilities.
P	Great Item.
P	Nice.
O	Kindle fire.
P	Love my Fire HD and got this one for wife.
P	kids love it.
P	great tablet for children.
P	Nice Upgrade.
P	Good size.
P	Excellent value.
P	Just decent tablet.
O	upgrade.
P	Love Kindle.
P	Great product for the money.
P	Perfect for Tweens.
P	Perfect for grandkids.
P	Great Ebook reader.
P	Great tablet great price.
O	Kindle Fire.
P	Great for kids.
P	Great Product Great Price.
P	Great tablet for someone who cannot afford a IPad.
P	Great product.
P	Great Tablet.
P	Daughter loves it.
P	Decent Tablet.
O	Terrific.
P	Nice and big.
N	Doesnot stay on.
P	Gret device.
P	works great for my dad.
P	Awsome Tablet and great price.
P	Great tablet.
P	Great for the new user.
P	Great price and wonderful item to have.
P	Great tablet for a lower cost.
P	Great gift for my kids.
P	Great cheap purchase.
P	I love my Kindle.
P	Great Tablet.
P	great tab in low price.
P	Great E Reader.
P	Great.
P	Great for children.
P	Good deal.
P	Perfect for summer reading and movies.
P	Good for a child.
P	First Tablet purchase.
P	Incredible value tablet.
P	Great tablet for the price.
P	Great tablet for my dad.
P	Good.
P	Much quicker than previous model.
P	Great little tablet.
P	Kindle Fire love it.
P	Great tablet for low price.
P	Fantastic so nice bought it x.
P	Great price.
P	Great picture.
P	Great tablet for beginner.
O	Its not an android but it will do.
P	Late gift for my grandson.
P	Nice unit Good price.
P	Grand kids love it.
P	Cheap and great.
P	New toys.
P	Great quality.
P	Great bargain.
P	Love my fire.
P	Fire HD.
P	Great value and well.
O	great product very good price.
P	Good pad for places not for IPad.
P	Good tablet.
P	Good.
P	my daughter loves it.
P	Great Tablet.
P	Good tablet.
P	Great gift for college graduate.
P	great tablet for the money.
P	Best ever I went back and bought one more.
O	Amazon Fire has day warranty.
P	Excellent for what it does it.
P	good product for the money.
P	perfect for teenage son.
P	Great tablet.
P	Great Item.
P	great job Amazon.
P	Product Review.
P	Nice.
P	Great Tablet.
P	Love it.
P	Great to use with hand injury.
P	Love it.
P	Great Tablet Great Price.
P	Excellent.
P	Awesome.
P	Great device.
P	Birthday gift.
P	Nice tablet.
P	Good for basic tablet use.
P	love it.
P	Nice tablet for the price.
P	Great value.
P	Good for price.
O	Excellent Gift.
P	Easy to work.
P	It is a great product.
P	Nice basic tablet.
P	Great tablet.
O	Very nice tablet.
O	Amazon Fire HD Tablet GB WiFi T.
P	Good product for price.
P	Great product for the price.
P	Great.
P	Great tablet for mom.
P	Good for the price.
P	Satisfied.
P	Great product easy to use.
P	Great Tablet.
O	Not for me.
P	No frills gets the job done.
P	Great tablet.
P	Good Tablet.
P	Nice tablet for the price.
O	Kids love it.
O	My son likes it.
N	horrible.
P	I love it.
P	Simple and nice.
P	Great product.
P	Love it.
P	Great tablet for me.
P	Great buy.
P	Very basic and cheap tablet.
P	Happy customer.
N	Great kindle.
N	was cheap can not run chrome stuff returned.
P	Great Inexpensive Tablet.
P	Great Tablet.
P	Great Tablet.
P	Kindle fire.
P	Good.
P	Great tablet.
P	Great Tablet.
P	Wife loves it.
P	Good.
P	great low end Tablet.
P	Perfect kindle.
P	Great tablet.
P	Great Tablet for my teen God child.
P	wife.
O	Fire HD.
P	Prefer it to the Nook I had.
P	Amazing for the price.
P	great tablet.
P	Great for Nonny.
P	Good Tablet.
P	Great to stream movies.
P	Great price.
P	Bigger screen is nice.
P	GREAT BUY.
P	Very good tablet.
P	Great new upgrade.
P	My son loves it.
O	GREAT TABLET.
P	Purchased for my yr old son.
P	Geart tablet.
P	Nice addition.
P	Great Tablet.
P	Pretty good.
P	Perfect gift.
P	Wanted it for pictures to show and it works great.
P	Great tablet for the price.
P	Perfect.
P	Excellent product and Excellent service per usual.
P	Perfect tabletlast dot.
P	Compact easy no service agreement Great Item.
P	Great starter atablet for my Granddaughter.
P	Great gift for mom.
P	Great hd screen.
P	EASY TO USE.
P	Affordable Tablet.
P	Great tablet.
P	Great tablet.
P	Presents for a year old and a year old.
P	Great tablet and great price.
P	love it.
P	great notepad.
P	Great for child use.
P	good tablet for the money.
P	Loving it.
P	Love my Fire.
P	Great size for reading.
P	good buy.
P	Great value.
P	Kindle Fire.
P	Love it.
P	Great Price.
P	Easy to use.
N	My tablet wouldnot hold a charge.
P	Couldnot possibly hate it more.
P	Good starter tablet for the price.
P	Great.
P	Best tablet for the money.
P	Easy viewing Great color graphics.
P	Great value for the price.
O	Great Tablet.
P	More options more problems.
N	Purchased to replace my iPad.
P	Kindles are great for traveling.
P	Great interface great screen for reading.
P	Nice Tablet For a Great Price.
P	Perfect for my year old grandson.
P	Ease in use.
P	lots of apps and uses.
P	Great for games and reading.
O	K Fire Tablet.
P	Great for reading.
P	Perfect.
P	Fine tablet.
P	Excellent product for the price.
P	Love the kindle.
P	good tablet.
P	Okay Tablet.
P	Great price for a Kindle Fire.
P	Great for what it is.
P	Love this tablet.
P	Good deal lots of advertising.
P	Easy to use.
P	Excellent.
P	Great device.
P	Fire.
P	Great Reader.
N	Good low level tablet.
P	Only Wish I would have bought it sooner.
P	Would buy again.
P	Love kindle.
O	Great tablet.
P	Fit my need.
P	great.
P	Perfect for a beginner.
P	great tablet for teenagers.
P	Great inexpensive tablet.
P	Great tablet for kids.
P	Great cheap tablet.
P	Great tablet but not for everything.
O	Great for books and as a tablet.
P	Poor charging.
P	USE IT EVERY DAY.
P	Mothers Day Gift.
P	Lifelike screen.
P	Low cost tablet that works well.
P	Great.
P	reading is enjoyable.
P	Great tablet.
P	Great tablet.
P	Easy to use.
P	Good for the money.
P	A great replacement tablet.
P	Great tablet for the money.
P	Affordable.
P	Great deal.
P	Perfect Tablet.
P	Great.
P	Simple but Good.
P	Great Device.
P	Awesome little tab.
P	Tablet.
P	Perfect for School.
P	Excellent reader.
P	Great product.
P	Good for kids.
P	easy to use and enjoy exploring what it would do.
P	Great tablet for the size.
O	Great use of my dollars.
P	Just as expected.
P	Good reader.
P	Kindle fire hd great for everything internet.
P	Space saver.
P	Amazon Fire.
P	Awesome Tablet.
P	Works Great.
P	In love.
P	Great size.
P	Very light.
P	Great kindle.
P	Great entertainment.
P	Great Product.
P	Best Kindle Ever.
P	Awesome I love it.
P	Excellent product.
P	Very please with our new Kindle Oasis.
P	Love the size.
P	Great book to take anywhere.
P	Love this ereader.
P	Love it.
O	Great item.
P	Expensive but Brilliant.
O	Great Purchase.
P	Horrible Battery Life.
P	Best Kindle yet.
P	Great ebook for a beginner.
P	So happy.
P	Very Happy With Purchase.
P	Would recommend to all my friends.
P	decent design.
P	Great design average battery life.
P	Nice but over priced and missing features.
P	Amazing Amazon.
N	Easy on the eyes not so easy on the wallet.
O	Not for me.
P	Great.
P	Fantastic.
P	A gift for booklovers.
P	Great for reading.
P	Best yet.
P	Great eBooks reader.
P	The best e reader in the market.
P	Absolutely love it.
P	Excellent Reader.
P	AMAZING But at a cost.
P	Modest Evolution of the Kindle Line.
P	The definitive Kindle.
P	Amazon got it right this time.
P	Remarkably Small and Lightweight.
P	Voyager replacement.
O	Great new Kindle.
P	Library in my wifes purse.
P	Best kindle product out there.
P	The best Kindle yet.
P	Love the Oasis.
O	Amazon Kindle is awesome.
P	Not for Everyone but I love it.
P	Wanted to love it.
P	Perfect for traveling.
P	Very compact and light weight.
P	Best Kindle ever made best eReader on the market.
O	Reasons I Love My Kindle Oasis.
P	Good reader but expensive.
P	Great EReader.
P	Best Kindle for a price.
P	great product.
P	Best Kindle yet.
P	Fantastic if you can afford it.
P	The reviews are rightthis is the best Kindle ever.
P	Best kindle yet.
P	Best Kindle Yet.
P	The lightest ereader by far.
O	Lightweight good viewing area.
P	A Step Down In Quality.
P	High Quality Case For Your Kindle.
P	I recieved it today.
O	Best Option Out There.
N	Worth the money Not perfect but very very good for start to finish novels in good light.
P	I Wanted a Dedicated EReader and Thats What I Got.
N	Kindle vs Nook updated.
N	I Wanted a Dedicated EReader and Thats What I Got.
O	Not the perfect do it all device but very close to being the perfect ereading device.
P	Worth the money Not perfect but very very good for start to finish novels in good light.
N	Kindle vs Nook updated.
P	Not the perfect do it all device but very close to being the perfect ereading device.
O	Great.
O	I had.
P	Kindle Customer Service vs Comcast.
P	I love it.
N	A hesistant buyer rejoices on his choice.
N	Ruined my marriage.
P	Not a long lasting product.
P	Good device.
P	Great.
P	Do I need to say anything more.
P	Great Service.
P	It was everything I was looking for.
P	Good basic tablet.
P	Luv this.
O	good quality.
P	Good tablet Not great but good.
P	Great tablet.
P	Very nice.
P	Returned.
P	Easy to use and handle.
P	Does the job.
P	Great product pick up process was fast.
P	i love ¤ tablet.
O	Nice product.
P	I cherish my kindle its my window to the world.
P	My granddaughter is happy with her Fire HD.
O	Amazon HD granddaughter tablet.
P	Terrible.
P	Nice Kindle.
P	Great.
P	Nice Amazon tablet.
P	Great for travel.
P	Love it.
P	Great Choice.
N	Not so good.
P	Easy to navigate great product.
P	Great for your Prime access.
P	Excellent Tablet.
P	Great price on an awesome little tablet.
P	Great inexpensive tablet.
O	Great.
P	Happier than I expected.
P	Good for movies and amazon.
P	Easy to use.
P	Love my Fire.
O	First Tablet.
P	Exceeded my expectations.
P	great reader my dautgher loves it.
P	Great reading device.
P	Great for watching movies.
P	Not impressed with the last Kindles.
P	Great tablet.
P	Great gaming device.
P	Easy to use for beginner or advanced user.
P	So far so good.
O	Amazon tablet.
P	Really like for reading books at Lunch.
O	Nice for Streaming.
P	techy kids will like.
P	Great tablet for the price.
O	New kindle.
P	A good step up from my old kindle tablet.
P	Great Device.
P	Love My Kindle.
P	Best tablet on the market.
P	Excellent buy.
P	Great work giveaway item.
P	Great product.
P	great buy.
P	For grandkids.
P	Works great.
P	Great Tablet with lots of functionality.
P	Great gift.
P	Geat tablet for everyone.
O	Very Good Tablet.
P	Serves my tablet needs perfectly.
P	GREAT PRODUCT AND PRICE.
P	Great Device.
P	MultiFunction Tablet.
P	Best gift.
P	Love my Kindle Fire.
P	HD makes big difference.
O	Overall great.
P	I was expecting more.
P	Great tablet for anyone.
P	IN MY VIEW THIS IS ONE OF THE BEST READING TABLET.
P	Great tablet.
P	Good tablet for the average person.
P	Love it.
N	I love my kindle.
P	Not looking too good.
P	Wife Loves it.
O	Fire HD.
P	Awesome tablet.
P	My wife loves it.
P	Great little tablet.
P	Tablet for the kiddo.
P	Unexpected Tablet.
P	Its an ok tablet for the price.
P	love it.
P	Nice tablet.
O	Easy to use and set up.
P	less than days about use It is toast.
P	Great tablet.
O	tons of limitations.
P	Fun new toy.
P	Big upgrade from the.
O	Nice tablet.
P	Good But could be much better.
O	Tab.
P	great Amazon device.
P	Great Tablet.
P	Better then my first kindle.
P	Newer and better Kindle Fire.
P	Tablet works pretty good just getting started.
P	Great.
P	Great buy.
P	Amazon Fire Tablet.
N	Excellent Portable Media Device and Backup Tablet.
P	Now do not have to carry around a laptop.
O	Amazon Fire Hd Tablet gb.
P	good product.
P	Terrific Tablet.
P	The Fire is good for the price.
P	Great for younger kids.
P	Great tablet for young kids.
P	Great inexpensive tablet.
O	Students will love this.
P	My daughter in law loved it.
P	My daughter loves this.
P	my Kids love them.
P	Nice tablet.
P	Easy to use and perfect for kids.
P	Nice tablet.
P	Perfect for the reader.
P	Love my kindle.
P	great pad for both children and adults.
P	Kindle Fire is great for reading.
P	Great tablet.
P	Good for me.
P	Excellent buying experience.
P	good product for kids.
P	goes off.
P	Great product.
P	Very good product easy to use.
P	Great tablet for price.
P	Excellent.
P	Very happy.
P	Great gift.
P	Nice for the price.
O	Super fast tablet love it.
P	Excellent product but granddaughter wanted an iPad.
O	Very good product.
P	Great for everyone not just the avid reader.
P	Awesome tablet.
P	great product.
P	Great item for readers.
P	Easy reader.
P	Great for what it does.
P	excellent.
P	Love a kindle.
P	Love my Kindle.
P	great for reading.
P	Great.
P	Great Tablet.
P	AWESOME BUY.
P	First time tablet owner.
P	Love this Kindle Fire.
P	Love it.
P	I like the bigger screen.
P	The kindle fire HD is really great.
P	Great tablet.
P	Awesome product.
N	Love it.
P	Not really statisfied with features.
P	Nice tablet great price.
O	amazon fire hd.
P	Excellant Purchase.
P	Great buy.
P	Great tablet.
P	Great tablet.
P	Works as Intended.
P	expanded storage.
P	Super quality.
P	Five Stars.
P	Love my kindle.
P	Five Stars.
P	Great.
P	Five Stars.
P	Good.
P	Do you need it.
P	very good.
P	product has worked great I bought it to replace my kindle charger.
O	Five Stars.
P	I Wore Out My Kindle.
P	Charger.
P	Great Charger.
O	Five Stars.
O	Five Stars.
N	cheap poor fit in socket.
P	Great to have.
O	Five stars.
O	Four Stars.
P	so cheap and works so well.
P	I have more than one and am glad I ordered another.
P	Powerful Little Plug.
P	Way way way overpriced.
N	but I am sure it will be great as I was assure if was what I.
P	Has that HighTech Mojo.
P	Good Product but Overpriced and Should be Standard with a Kindle.
P	Right for the job.
O	Three Stars.
O	Five Stars.
P	Only lasts for less than year.
O	Five Stars.
P	Good little charger.
P	Five Stars.
O	Five Stars.
O	Five Stars.
O	Five Stars.
O	One Star.
P	it is great Now I have the option of using the.
O	Five Stars.
O	just what is needed.
O	Five Stars.
O	Five Stars.
P	Excellent.
O	Five Stars.
O	Four Stars.
P	Should Be Included With The Kindle Voyage.
O	Two Stars.
O	One Star.
O	Five Stars.
P	no problem it works great.
O	Five Stars.
N	Expensive.
O	Five Stars.
P	Bought this unnecessarily.
P	Percect little charger.
O	Five Stars.
O	Four Stars.
N	was too much for what I got Very disappointed.
P	Very convenient.
O	Five Stars.
O	uSB Charger.
P	Good charger for kindle.
O	Five Stars.
O	Four Stars.
O	Five Stars.
P	Good Product.
O	One Star.
P	Kindle Charger.
O	Five Stars.
O	Four Stars.
P	Works great.
O	Great purchase works perfectly.
P	dollar AC to USB power adapter for buck.
O	Five Stars.
P	Excellent product at a reasonable price.
O	Five Stars.
O	Five Stars.
P	No Problems So Far.
O	Five Stars.
O	Five Stars.
O	Five Stars.
P	Very happy.
O	Five Stars.
O	Five Stars.
O	Five Stars.
O	W or V A.
P	USB charger plug.
P	Great product.
P	Perfect use for kindle.
O	Adequate.
O	Five Stars.
O	Works.
O	Five Stars.
O	Five Stars.
O	U gotta have a charger.
O	Must have.
O	Very ha day Very handy to have this plug I.
O	Five Stars.
O	Five Stars.
O	Four Stars.
O	Kindle.
P	I like the compact size.
P	Five Stars.
P	A must to charge your Kindle.
O	Five Stars.
O	One Star.
P	The Kindle Users Best Friend.
O	Five Stars.
O	Five Stars.
O	Five Stars.
O	Five Stars.
O	Five Stars.
N	Hard to go wrong with a wall charger purchase.
P	Perfect.
P	Good.
O	Five Stars.
O	Five Stars.
O	Five Stars.
O	Five Stars.
P	Good charger.
O	Five Stars.
O	Five Stars.
P	Much Better.
O	One Star.
P	Great product.
P	Great Charger.
P	Regulated USB Power Supply.
O	Five Stars.
O	Four Stars.
O	Five Stars.
O	Five Stars.
N	Replacement for kids kindle.
P	This is a rip off I will use my apple.
O	Five Stars.
O	Five Stars.
N	It DOESNOT Work.
P	Charger has worked well for charging my Voyage Comes.
O	Five Stars.
P	Great charger.
O	Five Stars.
P	Excellent product Simplifies wifi television viewing.
O	Added convenience.
O	Five Stars.
O	because I like it but feel its overpriced.
P	Super expensive.
O	Five Stars.
O	Five Stars.
P	Good reputation.
O	Two Stars.
P	Works well.
P	Good thing to have.
P	SO HAPPY WITH ITEM.
O	Four Stars.
O	Awesome value.
P	Its like selling an appliance without all the.
O	Four Stars.
O	Kindle.
O	Five Stars.
O	It is a Charger.
O	Amazon W USB cuts the effort time of charging.
P	Another quality Amazon Kindle product.
P	Works as advertised.
O	Five Stars.
O	Works.
O	Just what we needed.
P	It works.
O	Five Stars.
P	Happy Happy Happy.
P	Charges good sturdy charger.
O	Five Stars.
O	Five Stars.
N	Common Pricey.
P	Get one You will not be sorry.
P	Good strong charger.
O	Five Stars.
